t,o,h,l,c
1784225400,7576.75,7583.75,7576.25,7576.25
1784225700,7576.25,7583,7573.75,7581.5
1784226000,7581.25,7586.5,7580.75,7583
1784226300,7582.75,7584.5,7578,7578.5
1784226600,7578.5,7578.5,7574.75,7576.25
1784226900,7576.25,7576.25,7572.75,7573
1784227200,7573,7576.75,7568,7574.5
1784227500,7574.25,7578.5,7572.5,7577
1784227800,7576.75,7578.75,7571.5,7571.5
1784228100,7571.5,7573.75,7570.5,7571.5
1784228400,7571.25,7576.25,7570,7574.5
1784228700,7574.25,7576,7566.5,7567
1784229000,7566.75,7567.75,7564.75,7566.5
1784229300,7566.5,7568,7563,7567
1784229600,7567,7569.5,7564.25,7564.5
1784229900,7564.5,7566,7558,7560.25
1784230200,7560.25,7561,7553.5,7556
1784230500,7556,7561,7553,7559.75
1784230800,7559.5,7561.25,7554.25,7554.5
1784231100,7554.5,7555.75,7548.25,7551.75
1784231400,7551.75,7569.5,7551.75,7568.5
1784231700,7568.75,7579.5,7568.75,7577.25
1784232000,7577.25,7578,7570.75,7573
1784232300,7572.75,7573,7569.5,7570.25
1784232600,7570.5,7571,7567,7567.25
1784232900,7567.25,7570.75,7566.25,7570
1784233200,7570.25,7573.75,7570,7571.75
1784233500,7572,7572.25,7569,7569.25
1784233800,7569,7569.5,7566.5,7569.25
1784234100,7569.25,7570.75,7569.25,7569.5
1784234400,7569.5,7570.25,7568.5,7568.75
1784234700,7568.75,7570,7568,7568
1784235000,7568,7570,7567.25,7569.5
1784235300,7569.5,7570,7567.75,7569.25
1784239200,7572.75,7575,7570.5,7573.5
1784239500,7574,7574,7571.5,7571.75
1784239800,7572,7572.25,7569.5,7570.25
1784240100,7570.5,7570.75,7567.25,7567.5
1784240400,7567.5,7570,7566.5,7569
1784240700,7568.75,7569.5,7566.75,7567
1784241000,7567.25,7568.25,7565.25,7566.25
1784241300,7566.5,7568,7565.75,7567.5
1784241600,7567.75,7567.75,7565.25,7567.25
1784241900,7567.25,7567.5,7565,7565.5
1784242200,7565.5,7566.25,7564,7564
1784242500,7564.25,7566.5,7563.75,7565.75
1784242800,7566,7567,7563.5,7565.25
1784243100,7565.25,7565.5,7561.75,7562.5
1784243400,7562.5,7565.75,7561.25,7564.75
1784243700,7564.75,7564.75,7562.25,7563
1784244000,7562.5,7563,7559.5,7559.75
1784244300,7560,7562.25,7558.75,7561
1784244600,7560.75,7561.25,7558,7560
1784244900,7559.75,7562,7557,7561.75
1784245200,7562,7564,7561.75,7562.25
1784245500,7562.25,7562.25,7559.25,7560.75
1784245800,7560.5,7563.5,7560.25,7562.5
1784246100,7562.5,7562.5,7558.75,7560.5
1784246400,7560.25,7563.5,7558.5,7558.75
1784246700,7558.75,7559,7554,7555.5
1784247000,7555.5,7555.75,7552.25,7553.25
1784247300,7553.25,7557.5,7552.75,7554
1784247600,7554,7555,7552,7552.5
1784247900,7552.5,7553.25,7549.5,7550.25
1784248200,7550.5,7551,7547.75,7549.5
1784248500,7549.25,7550.75,7547.75,7548.25
1784248800,7548.25,7549,7546,7548.5
1784249100,7548.5,7550.25,7547.75,7550.25
1784249400,7550,7553.75,7549.25,7553.75
1784249700,7554,7555.5,7552,7552.25
1784250000,7552.25,7556,7551.5,7552.75
1784250300,7552.75,7552.75,7546.5,7549.5
1784250600,7549.25,7550.25,7545.25,7546
1784250900,7546,7548.5,7545.75,7546.5
1784251200,7546.5,7547.25,7544.5,7545.5
1784251500,7545.5,7548.25,7543.5,7548.25
1784251800,7548.25,7548.75,7540.25,7540.5
1784252100,7540.75,7544.25,7540,7542.5
1784252400,7542.25,7543.25,7537.75,7538.75
1784252700,7539,7540.5,7535.5,7537
1784253000,7537,7538,7535.5,7536.25
1784253300,7536,7538.75,7535.5,7538
1784253600,7538.25,7539.5,7537.25,7538.5
1784253900,7538.75,7538.75,7534,7534
1784254200,7534.25,7536.5,7533.75,7535
1784254500,7535,7535.25,7532.25,7533.75
1784254800,7534,7534,7531.25,7532
1784255100,7531.75,7532.25,7530,7531.5
1784255400,7531.5,7532.25,7528,7529.5
1784255700,7529.25,7530.75,7528.5,7529.75
1784256000,7530,7532.5,7529.25,7532.5
1784256300,7532.5,7533,7529.25,7529.75
1784256600,7529.75,7530.25,7527.25,7527.25
1784256900,7527.25,7530.5,7525.5,7530
1784257200,7530.25,7531.75,7528.5,7531.5
1784257500,7531.25,7535.25,7531,7534.25
1784257800,7534.25,7535,7533.25,7534
1784258100,7534,7537.25,7534,7537
1784258400,7537.25,7540.5,7536.75,7538.75
1784258700,7538.75,7541.5,7538.75,7539.5
1784259000,7539.5,7539.75,7533.25,7533.75
1784259300,7534,7536.75,7533.75,7534
1784259600,7534,7534,7528.5,7530.25
1784259900,7530.25,7530.5,7527,7527.5
1784260200,7527.5,7527.75,7525.5,7526
1784260500,7526,7527,7524.5,7525.75
1784261100,7521,7521.75,7520,7520
1784261400,7519.75,7520.75,7517.5,7518.5
1784261700,7518.75,7519.25,7516.75,7517.75
1784262000,7517.5,7519.5,7514,7516.5
1784262300,7516.5,7516.75,7512.5,7514.25
1784262600,7514.25,7516,7507.75,7511.5
1784262900,7511.5,7513,7509.25,7511.75
1784263200,7511.75,7515.25,7510,7514
1784263500,7514.25,7517.75,7513.5,7516.75
1784263800,7517,7519.25,7516.25,7519
1784264100,7519,7519.25,7513.75,7513.75
1784264400,7513.75,7516,7511.75,7515.5
1784264700,7515.25,7515.5,7511.5,7513.25
1784265000,7513,7514.5,7510.75,7512
1784265300,7512.25,7514.75,7510,7513.25
1784265600,7513.5,7513.5,7511.5,7512
1784265900,7512,7512.75,7510.75,7511.75
1784266200,7511.75,7514.25,7508.5,7509.25
1784266500,7509.5,7510.5,7505,7506.5
1784266800,7506.5,7508,7503,7508
1784267100,7508,7511,7505.25,7510
1784267400,7510,7510.75,7508.25,7510.5
1784267700,7511,7511.75,7507.75,7511.25
1784268000,7511,7515.25,7510.75,7513.5
1784268300,7513.75,7515,7509.5,7510.25
1784268600,7510.25,7515.75,7509.25,7513.75
1784268900,7513.75,7518,7513.25,7517.25
1784269200,7517.5,7521,7517.25,7520.5
1784269500,7520.75,7523,7520.75,7522
1784269800,7522,7523.5,7521.25,7523
1784270100,7522.75,7522.75,7517.25,7517.5
1784270400,7517.75,7518,7514.25,7515.5
1784270700,7515.25,7515.25,7510.75,7511.5
1784271000,7511.75,7512.25,7509,7511.25
1784271300,7511.25,7513,7510.5,7512
1784271600,7512.25,7516.25,7510.25,7516.25
1784271900,7516.25,7516.25,7511.25,7511.75
1784272200,7512,7514.75,7510,7514.5
1784272500,7514.75,7517,7514.25,7516.25
1784272800,7516,7516,7510.75,7511.75
1784273100,7511.75,7517,7510.25,7516.75
1784273400,7517,7519,7514.75,7515
1784273700,7514.5,7515.75,7512.75,7515.75
1784274000,7516,7517.25,7513.25,7515.5
1784274300,7515.25,7515.5,7510.75,7513.75
1784274600,7514,7515.5,7512.75,7513.5
1784274900,7513.25,7516.25,7510.5,7511.75
1784275200,7511.75,7515.25,7510.75,7514.75
1784275500,7514.75,7516.75,7509.75,7512.5
1784275800,7512.25,7512.5,7506.25,7507.75
1784276100,7507.5,7508.25,7495.5,7497.5
1784276400,7497.5,7501.25,7495,7498.25
1784276700,7498,7503.75,7495.5,7500.25
1784277000,7500.25,7502.5,7495,7495.75
1784277300,7495.75,7497,7491.75,7493
1784277600,7493,7495.25,7491.25,7495
1784277900,7495,7498.25,7494.5,7496
1784278200,7496,7500,7494,7499.25
1784278500,7499.25,7504,7498.75,7499.5
1784278800,7499.5,7500.75,7496.75,7500.75
1784279100,7500.75,7501,7497.75,7500
1784279400,7500,7506,7499,7505.5
1784279700,7505.5,7505.5,7502,7503.75
1784280000,7503.75,7508,7503,7508
1784280300,7507.75,7510.25,7507.75,7510.25
1784280600,7510.25,7510.5,7505.25,7505.25
1784280900,7505.5,7507.75,7504,7506.75
1784281200,7507,7507,7503,7503.5
1784281500,7503.75,7507.5,7503.5,7504.75
1784281800,7504.75,7510.25,7504.75,7509
1784282100,7509,7510.5,7507.75,7510.25
1784282400,7510.25,7511.75,7507,7509.25
1784282700,7509.25,7513.5,7509.25,7512.75
1784283000,7512.5,7517.25,7511.25,7516.25
1784283300,7516.5,7517.75,7514,7514.75
1784283600,7514.5,7516,7511,7513.5
1784283900,7513.25,7516.25,7511.75,7515.5
1784284200,7515.5,7519,7515.5,7519
1784284500,7519,7520.75,7518.25,7520.5
1784284800,7520.25,7522,7518.5,7519.25
1784285100,7519.25,7520.5,7518,7518.25
1784285400,7518.25,7518.5,7516.25,7517.5
1784285700,7517.25,7520.25,7516.5,7518.25
1784286000,7518.25,7522,7516.75,7517
1784286300,7517,7519.25,7513.75,7514.25
1784286600,7514.25,7515.5,7512,7513
1784286900,7513,7514,7511.25,7511.75
1784287200,7511.75,7513.75,7509.25,7512
1784287500,7512.25,7517,7511.75,7517
1784287800,7517.25,7517.5,7513.75,7515.25
1784288100,7515.25,7518.5,7515.25,7516.75
1784288400,7516.75,7518,7513.25,7514
1784288700,7514,7517.25,7512.25,7516
1784289000,7516,7520.5,7513.25,7519.75
1784289300,7519.75,7520.5,7517.5,7519
1784289600,7518.75,7519.5,7512.75,7513.25
1784289900,7513.25,7513.75,7510.25,7511.25
1784290200,7511.25,7512.25,7509.5,7510.5
1784290500,7510.5,7511.5,7508.5,7508.5
1784290800,7508.5,7512.5,7507.5,7510.75
1784291100,7511,7511.25,7507.75,7509.5
1784291400,7509.25,7510,7507,7508.25
1784291700,7508,7509.75,7506.5,7508.75
1784292000,7508.75,7512.25,7505.25,7508
1784292300,7507.75,7510.25,7503.75,7503.75
1784292600,7503.75,7506.5,7502.5,7506.25
1784292900,7506.25,7508.5,7503.75,7504.25
1784293200,7504.5,7504.5,7498,7499
1784293500,7499,7500.25,7494,7494.5
1784293800,7494.5,7495.5,7492.75,7493.25
1784294100,7493.5,7496.5,7490.5,7491.75
1784294400,7491.75,7492.5,7486.75,7487
1784294700,7487.25,7494.5,7483.25,7485.5
1784295000,7485.25,7491.25,7475,7475.25
1784295300,7475.25,7482,7473,7480.5
1784295600,7480.75,7492.25,7473.5,7475.75
1784295900,7475.75,7497,7475,7495.75
1784296200,7495.75,7507.75,7495.5,7504
1784296500,7504.25,7514,7501.5,7513.75
1784296800,7513.75,7523.75,7512.5,7519
1784297100,7518.75,7530.5,7518.75,7529
1784297400,7529,7533.75,7525,7528.75
1784297700,7528.5,7539,7527.5,7531.5
1784298000,7531.5,7536.5,7527.75,7534.5
1784298300,7534.25,7538,7527.5,7529.25
1784298600,7529.5,7532.5,7521.75,7525.75
1784298900,7526,7534,7523,7532.75
1784299200,7532.75,7533.75,7523.25,7524.5
1784299500,7524.75,7531.5,7518.5,7522.25
1784299800,7522.5,7524.25,7517.25,7520
1784300100,7519.75,7527.5,7514.25,7516.25
1784300400,7516.25,7518,7506.75,7507.75
1784300700,7507.75,7515.75,7506.75,7514.25
1784301000,7514.25,7517.75,7506.5,7509
1784301300,7509,7514.25,7505.25,7511
1784301600,7511,7514.75,7504.75,7508.75
1784301900,7508.75,7521.5,7508.25,7520.25
1784302200,7520.25,7525,7514.25,7515.5
1784302500,7515.75,7523.5,7510,7522
1784302800,7522,7524.5,7515.25,7520.75
1784303100,7520.5,7521.75,7514.5,7521.25
1784303400,7521,7526.25,7517.25,7526
1784303700,7526.5,7536.5,7525.5,7534.25
1784304000,7534.25,7536.75,7517,7521
1784304300,7521,7525,7513.5,7525
1784304600,7524.75,7529,7522.5,7528.25
1784304900,7528.5,7531,7525.25,7529
1784305200,7528.75,7530.75,7517.5,7517.75
1784305500,7517.75,7529.5,7516.5,7524.75
1784305800,7524.75,7527.25,7520.75,7521
1784306100,7521.25,7526.25,7520.75,7524.5
1784306400,7524.5,7530,7521.25,7529.75
1784306700,7529.75,7536,7528,7534.25
1784307000,7534.5,7538.5,7531.25,7534.25
1784307300,7534.25,7535.25,7527,7529.25
1784307600,7529,7538,7527.75,7532.5
1784307900,7532.25,7535.5,7530.25,7535.5
1784308200,7535.25,7537,7529.75,7530
1784308500,7530,7535.75,7528,7528.75
1784308800,7528.5,7530,7525.25,7528.75
1784309100,7528.75,7536,7528.5,7534.5
1784309400,7534.5,7535.5,7530.75,7531.5
1784309700,7531.5,7532.5,7524.5,7525.5
1784310000,7525.25,7526,7520.25,7521.5
1784310300,7521.25,7524.25,7519.25,7521
1784310600,7521,7521.75,7513,7514
1784310900,7514,7515.25,7508.75,7510.75
1784311200,7511,7516.75,7509,7511.5
1784311500,7511.5,7511.5,7506.75,7508.5
1784311800,7508.5,7510,7506,7506.5
1784312100,7506.25,7507.25,7500.75,7503.5
1784312400,7503.5,7507,7500.75,7502.5
1784312700,7502.25,7502.75,7497.75,7502.25
1784313000,7502.25,7508.5,7498.75,7501.75
1784313300,7501.5,7504.5,7500.25,7502.5
1784313600,7502.75,7503.5,7495.75,7497.5
1784313900,7497.5,7507.25,7495.75,7504
1784314200,7504,7511,7501.5,7510.75
1784314500,7510.75,7511.75,7506.5,7508.5
1784314800,7508.75,7510,7502.5,7503.75
1784315100,7504,7505.25,7499,7499.25
1784315400,7499.5,7500,7492.25,7492.5
1784315700,7492.25,7495,7490.75,7494.25
1784316000,7494.25,7494.25,7488.5,7488.5
1784316300,7488.5,7498,7486.25,7496.75
1784316600,7497,7501.5,7492.75,7495.25
1784316900,7495.25,7500.5,7492.25,7493.5
1784317200,7493.5,7501.5,7491,7499.75
1784317500,7500,7505.5,7498.75,7505.25
1784317800,7505.25,7508.25,7499.75,7504.75
1784318100,7504.5,7509.25,7494.25,7496.75
1784318400,7496.5,7497.75,7487,7490
1784318700,7489.75,7491.25,7487,7489
1784319000,7489.25,7490,7484,7488.75
1784319300,7488.75,7490.25,7487.25,7489
1784319600,7489.25,7492.75,7489.25,7492.5
1784319900,7492.5,7493.75,7492.25,7493
1784320200,7492.75,7496,7492.5,7495
1784320500,7495,7495.75,7493,7494.75
1784320800,7494.5,7496.25,7494.25,7496
1784321100,7496.25,7496.5,7494,7494.5
1784321400,7494.25,7497.25,7493.5,7496.75
1784321700,7497,7497.75,7494.75,7497.75
1784499000,7487,7487.5,7482,7483.75
1784499300,7484,7492.75,7483.75,7492.5
1784499600,7492.5,7496.75,7490.75,7490.75
1784499900,7491,7491,7487,7487.5
1784500200,7487,7496.75,7486,7496.5
1784500500,7496.5,7497.75,7494,7495.25
1784500800,7495.25,7502.5,7495.25,7500.5
1784501100,7500.75,7502,7497,7498.75
1784501400,7499,7499.25,7494.5,7496
1784501700,7496,7497.25,7495,7495.75
1784502000,7496,7496.25,7492.25,7494.25
1784502300,7494.25,7497.25,7493.5,7497
1784502600,7497,7498.5,7495,7495.75
1784502900,7495.75,7496.5,7493.25,7495
1784503200,7495.25,7496.75,7492.25,7496.25
1784503500,7496.75,7498.25,7492,7493.5
1784503800,7493.5,7496.5,7491.25,7496.5
1784504100,7496.25,7498.5,7494,7497
1784504400,7496.75,7502,7496.25,7502
1784504700,7501.75,7501.75,7494.75,7495.75
1784505000,7495.75,7503,7495.75,7500.25
1784505300,7500.5,7505.25,7499.25,7504
1784505600,7504.5,7505.25,7496.75,7504.5
1784505900,7504.25,7514.5,7504.25,7512.75
1784506200,7512.75,7517.5,7511.75,7514.75
1784506500,7514.75,7517.25,7513.75,7516
1784506800,7515.75,7516.75,7511.75,7512.75
1784507100,7512.5,7513,7510.25,7511.5
1784507400,7511.5,7512,7503.75,7504
1784507700,7504,7509.5,7503.5,7506
1784508000,7506,7510,7504.25,7504.5
1784508300,7504.5,7506.5,7502.25,7505
1784508600,7505.25,7506.5,7503,7503.5
1784508900,7503.5,7506.5,7502,7503.25
1784509200,7503.5,7508,7503.25,7505.25
1784509500,7505.25,7510.5,7504.5,7509.75
1784509800,7510,7511.75,7502.75,7503.5
1784510100,7503.75,7505.75,7501.75,7502.5
1784510400,7502.25,7507.5,7500.25,7504.75
1784510700,7505,7507.25,7498,7499.25
1784511000,7499,7500.5,7498,7499.25
1784511300,7499,7500.75,7497.25,7499.75
1784511600,7499.75,7500.75,7492.75,7495.25
1784511900,7495.25,7498.25,7493.75,7497.25
1784512200,7497.25,7497.75,7490,7490.5
1784512500,7490.5,7496,7490.25,7494.75
1784512800,7494.75,7505.25,7494.75,7504.25
1784513100,7504.25,7506.5,7503,7503.75
1784513400,7503.5,7503.75,7499,7499.5
1784513700,7499.75,7500,7494.5,7495.25
1784514000,7495.5,7496.5,7494,7495.25
1784514300,7495.25,7498,7493.75,7496.5
1784514600,7496.25,7504.5,7496.25,7502.5
1784514900,7502.25,7505.5,7501,7502.5
1784515200,7502.5,7509.25,7502,7506.75
1784515500,7507,7510.5,7506.25,7510.25
1784515800,7510.25,7511,7507,7507.25
1784516100,7507.25,7508.5,7505.25,7505.5
1784516400,7505.5,7507.75,7505,7505.25
1784516700,7505.25,7505.5,7501.25,7502.25
1784517000,7502.5,7504,7501.5,7503.5
1784517300,7503.5,7507.75,7502.5,7506
1784517600,7505.5,7507,7503.25,7506.5
1784517900,7506.25,7506.75,7503.5,7504.25
1784518200,7503.75,7507.25,7503,7504.5
1784518500,7504.5,7506.75,7502.5,7506
1784518800,7505.75,7508.25,7504,7507.5
1784519100,7507.5,7508.5,7506,7507.5
1784519400,7507.5,7510.25,7507,7509.5
1784519700,7509.75,7510,7504,7505.25
1784520000,7505.75,7507.75,7505.25,7506
1784520300,7506,7506.25,7502.75,7504
1784520600,7504,7504.75,7501.25,7502
1784520900,7501.75,7501.75,7499,7501.25
1784521200,7501.25,7503.25,7500,7502.75
1784521500,7502.75,7508.25,7502.75,7507.75
1784521800,7508,7512.25,7506.25,7508.5
1784522100,7508.75,7512,7507.5,7510.75
1784522400,7510.5,7513.5,7510,7512.25
1784522700,7512.25,7514.25,7511.5,7514
1784523000,7514,7515,7511.5,7511.5
1784523300,7511.5,7512.25,7508.75,7509.25
1784523600,7509.5,7510.25,7506.75,7507.25
1784523900,7507.25,7507.25,7502.75,7503.5
1784524200,7503.75,7504,7498,7503.25
1784524500,7503,7503,7500.25,7502.5
1784524800,7502.5,7503,7499,7501
1784525100,7501,7501.75,7499.25,7500.25
1784525400,7500.25,7500.5,7497.5,7498.5
1784525700,7498.75,7500.5,7498.25,7498.25
1784526000,7498.25,7500,7497.25,7497.25
1784526300,7497.5,7499.75,7496.25,7498
1784526600,7498,7498,7494.5,7495
1784526900,7495,7498.5,7494,7496
1784527200,7496.25,7498.5,7495.75,7498
1784527500,7498.25,7499.75,7495,7497.5
1784527800,7497.25,7497.25,7494.5,7495
1784528100,7495,7497.75,7493.75,7495.75
1784528400,7496,7498,7493.25,7493.25
1784528700,7493,7496,7492.75,7494.5
1784529000,7494.75,7496,7492.25,7493
1784529300,7492.75,7493.75,7491,7492.5
1784529600,7492.5,7498.25,7492.25,7496.5
1784529900,7496.5,7497,7493.5,7494.75
1784530200,7494.75,7497.75,7494.75,7496
1784530500,7496.5,7497.25,7494.25,7497
1784530800,7497.25,7502.5,7497.25,7500.5
1784531100,7500.5,7501.5,7499,7500.5
1784531400,7500.75,7501,7498.75,7499.5
1784531700,7499.75,7499.75,7496.75,7498.75
1784532000,7499,7506,7498.5,7504.5
1784532300,7504.25,7510,7504,7509.5
1784532600,7509.5,7517,7509.5,7515.75
1784532900,7515.75,7518,7514.5,7516.75
1784533200,7516.5,7519.5,7514.75,7517.25
1784533500,7517.25,7518.75,7513,7513.5
1784533800,7513.5,7514.75,7511.75,7513.25
1784534100,7513,7517.75,7513,7516
1784534400,7516,7520.75,7515.75,7518.5
1784534700,7518.75,7519.75,7514.25,7516
1784535000,7515.5,7520.25,7514.75,7520
1784535300,7520,7521.75,7519,7519.25
1784535600,7519,7519.5,7517,7518.5
1784535900,7518.5,7519.5,7517.25,7517.75
1784536200,7517.5,7518.25,7512.75,7514.75
1784536500,7514.75,7515.75,7512.75,7515.25
1784536800,7515,7516.5,7512,7512.75
1784537100,7513,7516,7512.25,7515.5
1784537400,7515.5,7515.75,7512.5,7512.75
1784537700,7513,7515,7512.5,7514.25
1784538000,7514.25,7516,7513,7513
1784538300,7512.75,7514.25,7510.5,7512.5
1784538600,7512.5,7514.75,7511.75,7513
1784538900,7512.75,7517,7512.75,7512.75
1784539200,7513,7518.25,7513,7517.25
1784539500,7517,7518,7516.75,7517
1784539800,7517,7519.25,7516,7517.5
1784540100,7517.75,7519,7517.5,7518.5
1784540400,7518.75,7521,7518.25,7520.5
1784540700,7520.5,7524,7520.5,7523.5
1784541000,7523.5,7527.75,7523,7523.5
1784541300,7523.5,7523.75,7520.5,7521.75
1784541600,7521.75,7522.75,7519.75,7520.5
1784541900,7520.5,7521,7518.5,7519.25
1784542200,7519.25,7521.25,7518,7518.25
1784542500,7518.5,7518.5,7516,7517.5
1784542800,7517.75,7521,7517.5,7520
1784543100,7520,7520.75,7518,7520
1784543400,7519.75,7523,7518.75,7520.5
1784543700,7520.25,7520.5,7517.5,7518.75
1784544000,7518.5,7520,7517.5,7519.5
1784544300,7519.5,7522.5,7518.5,7521.25
1784544600,7521.5,7524.25,7520.5,7524
1784544900,7524,7524,7521,7522
1784545200,7522,7526,7520.75,7525.75
1784545500,7525.75,7527.75,7525.5,7527.25
1784545800,7527.25,7529.75,7526.5,7527.5
1784546100,7527.5,7528.25,7525,7525.25
1784546400,7525.25,7526.25,7524,7524
1784546700,7523.75,7524.5,7522.75,7523.5
1784547000,7523.5,7545.25,7523.25,7540.75
1784547300,7541,7544.25,7538,7538.75
1784547600,7539,7544.25,7535.75,7539.25
1784547900,7539.25,7540.75,7533.25,7534.75
1784548200,7534.5,7537.5,7531,7537.25
1784548500,7537.25,7537.5,7534.75,7535.5
1784548800,7535.5,7536,7521,7525
1784549100,7525,7530.25,7523.5,7527.5
1784549400,7527.5,7528.75,7523.75,7526
1784549700,7526,7528.5,7523.5,7526.25
1784550000,7526.25,7526.75,7523.75,7524.75
1784550300,7524.75,7530.25,7523.25,7530
1784550600,7530.25,7532.75,7526.5,7529
1784550900,7529.25,7531,7528.5,7529
1784551200,7528.75,7529.5,7524.25,7525.25
1784551500,7525.25,7530.75,7524.75,7529.25
1784551800,7529.25,7529.5,7524.25,7524.5
1784552100,7524.75,7527.5,7522.75,7527.25
1784552400,7527.25,7530.25,7526,7529.75
1784552700,7529.5,7530.25,7528,7528.75
1784553000,7529,7531.25,7527,7527.25
1784553300,7527.25,7529,7526.25,7528.25
1784553600,7528.5,7531.25,7528.25,7530.5
1784553900,7530.25,7536.25,7530,7534.25
1784554200,7534.5,7545,7532.75,7544.75
1784554500,7545,7551.5,7541.25,7546
1784554800,7546,7550.5,7545,7550.25
1784555100,7550,7552,7539.25,7540
1784555400,7539.75,7542.5,7526.25,7528.5
1784555700,7528.75,7529,7519,7520.5
1784556000,7520.75,7527.5,7517.5,7522.25
1784556300,7522.5,7525.25,7516.25,7517.75
1784556600,7517.75,7517.75,7511.25,7514
1784556900,7514,7519,7510,7512.5
1784557200,7512.25,7516,7506,7513.5
1784557500,7513.5,7521.25,7512.5,7520.5
1784557800,7520.75,7522.75,7514,7516.25
1784558100,7516.25,7519.5,7513.25,7517.5
1784558400,7517.75,7521.75,7511.25,7512.75
1784558700,7512.75,7521.5,7508.75,7510.25
1784559000,7510,7513.5,7505.5,7507.25
1784559300,7507,7508.75,7500.75,7505.25
1784559600,7505,7512.5,7502,7509.5
1784559900,7509.5,7518.75,7502,7518.25
1784560200,7518,7518.75,7510.5,7512
1784560500,7512,7519.5,7509.75,7516.5
1784560800,7516.5,7524.25,7514.5,7521
1784561100,7521,7523.75,7516,7522.5
1784561400,7522.5,7524.25,7521.25,7522.75
1784561700,7522.75,7523.25,7517.75,7518.5
1784562000,7518.5,7524,7516.5,7523.5
1784562300,7523.75,7523.75,7514.5,7516.75
1784562600,7516.5,7528,7515,7526
1784562900,7526.25,7528.25,7523.25,7523.5
1784563200,7523.75,7526.5,7519.5,7525.25
1784563500,7525.5,7532.25,7525.25,7531.75
1784563800,7531.75,7534,7530.25,7531.75
1784564100,7532,7532.5,7528,7530.75
1784564400,7530.75,7532.75,7530,7531.5
1784564700,7531.5,7532,7525.25,7528.75
1784565000,7528.75,7531.5,7521.75,7521.75
1784565300,7521.75,7527.5,7521.5,7527.25
1784565600,7527.25,7529,7508.25,7518
1784565900,7518,7526,7516,7525.25
1784566200,7525.25,7525.75,7513.25,7513.75
1784566500,7513.5,7515.5,7511,7513.75
1784566800,7513.75,7515.75,7509.5,7509.5
1784567100,7509.25,7510.25,7505,7509.75
1784567400,7509.75,7510.25,7502,7502.75
1784567700,7502.5,7506.25,7499.25,7504.75
1784568000,7504.75,7508.5,7503.25,7504.75
1784568300,7504.5,7507.25,7502.5,7505
1784568600,7504.75,7507.75,7503,7507
1784568900,7506.75,7509.25,7503.5,7504
1784569200,7504,7504.25,7499.25,7501.25
1784569500,7501.25,7507.25,7500.75,7506.25
1784569800,7506,7512.5,7505.75,7510
1784570100,7510,7510.5,7505.5,7509
1784570400,7509.25,7515.5,7509.25,7512
1784570700,7512,7513,7508.5,7512.25
1784571000,7512.5,7516,7510.5,7514
1784571300,7514,7517.75,7512.5,7516
1784571600,7516.25,7516.75,7506,7506.25
1784571900,7506.5,7511.75,7504.75,7508.25
1784572200,7508.5,7508.5,7498.25,7500
1784572500,7500,7506.75,7498.25,7499.25
1784572800,7499.25,7499.75,7488.5,7488.75
1784573100,7489,7494.25,7487.75,7490.25
1784573400,7490.25,7495.75,7489,7494
1784573700,7494.25,7494.75,7488.25,7490.5
1784574000,7490.25,7495.25,7487.5,7489.25
1784574300,7489.25,7491.5,7486,7490.25
1784574600,7490.25,7494.25,7480.25,7480.25
1784574900,7480.25,7485.25,7478,7482.5
1784575200,7482.25,7487.75,7480.75,7486.5
1784575500,7486.5,7492.75,7481.75,7490.5
1784575800,7490.75,7495.5,7486.75,7493
1784576100,7493,7495,7488.75,7493.5
1784576400,7493.25,7497.25,7490.5,7493.75
1784576700,7493.75,7496.25,7490.75,7494.75
1784577000,7494.5,7494.5,7482,7485.75
1784577300,7485.75,7486.5,7480.25,7485.75
1784577600,7485.75,7493.25,7485.5,7486.75
1784577900,7486.75,7488,7481.25,7482.25
1784578200,7482,7483.25,7481,7482
1784578500,7481.75,7482,7478.75,7479.5
1784578800,7479.5,7480.75,7479,7480
1784579100,7479.75,7481,7476.75,7479
1784579400,7479,7481.75,7478.75,7481.75
1784579700,7481.5,7483.25,7481.25,7483
1784580000,7482.75,7483,7480.75,7481.75
1784580300,7482,7483.75,7481,7483.25
1784580600,7483.25,7483.5,7480.75,7483.5
1784580900,7483.5,7484,7482.5,7483.25
1784584800,7484,7485.75,7477,7477
1784585100,7477.25,7477.25,7473.25,7476.5
1784585400,7476.5,7477.5,7475.5,7476
1784585700,7476,7477.5,7475,7476.25
1784586000,7476,7477.25,7475,7477
1784586300,7477,7477.25,7475,7476
1784586600,7475.75,7477,7473,7474
1784586900,7473.75,7476,7473.25,7475
1784587200,7475,7476,7474.25,7476
1784587500,7476.25,7477,7474,7474.5
1784587800,7474.5,7475.75,7474,7475
1784588100,7475.25,7475.5,7475,7475.5
1784588400,7475.5,7478,7474.5,7478
1784588700,7478,7483,7477.75,7482.75
1784589000,7482.75,7483.25,7481.75,7482.75
1784589300,7483,7487.25,7482.75,7487
1784589600,7487,7489.5,7486.75,7488.75
1784589900,7489,7490,7487.5,7489.75
1784590200,7489.5,7491,7488.75,7489.75
1784590500,7489.75,7490,7488,7488.25
1784590800,7488.25,7489.25,7487.75,7489
1784591100,7488.75,7491,7486.5,7487
1784591400,7486.75,7486.75,7480.5,7483.75
1784591700,7483.75,7487.75,7483,7485.25
1784592000,7485,7485,7477.25,7479.75
1784592300,7479.25,7480.75,7474.25,7477.25
1784592600,7477,7482.25,7474.75,7477.5
